,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
        292 Fabrication de machines d'usage général,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.227,36.066,5.828,18.418,152.645,44.003,1.811,0.954,15.021,19.524,16.339,21.792,31.429,52.485,83.487,147.49,232.647,278.934,304.0,320.288,316.555,268.278,317.985,305.533,,,,,,,,,,,,,,
        293 Fabrication de machines agricoles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,,0.46,1.03,0.845,,,,,,,,,,4.271,3.206,16.64,,3.418,3.016,,,,,,,,,,,,,,,
        294 Fabrication de machines-outils,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.998,1.745,1.171,1.985,4.239,,,,,,,,,,0.67,0.3,0.5,3.269,5.353,8.964,8.97,20.761,8.041,6.528,,,,,,,,,,,,,,
        295 Fabrication d'autres machines d'usage spécifique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.018,0.207,,1.205,2.555,1.597,0.285,0.263,7.712,0.407,5.78,,0.03,0.838,0.694,,2.508,0.009,0.011,0.466,0.132,,,,,,,,,,,,,,,,,
        297 Fabrication d'appareils domestiques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.822,3.842,4.146,2.467,63.186,20.778,17.411,6.7,29.567,10.141,55.115,9.063,28.726,45.397,9.402,5.242,6.127,2.133,11.218,29.725,8.457,19.459,14.575,13.873,,,,,,,,,,,,,,
    30 Fabrication de machines de bureau et de matériel informatique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.028,3.227,10.172,13.614,17.01,20.541,77.943,67.127,,,,,,,,2.083,2.596,1.029,1.59,1.386,0.201,0.232,5.31,0.171,0.091,0.014,1.783,,,,,,,,,,,
        300 Fabrication de machines de bureau et de matériel informatique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.028,3.227,10.172,13.614,17.01,20.541,77.943,67.127,,,,,,,,2.083,2.596,1.029,1.59,1.386,0.201,0.232,5.31,0.171,,,,,,,,,,,,,,
    34 Industrie automobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.952,663.677,612.205,613.128,684.501,944.51,913.089,1119.363,409.122,385.356,543.963,855.761,567.975,447.073,393.4,282.578,337.363,903.019,1110.137,1595.238,1896.764,3204.628,3542.945,15862.911,22258.484,28241.616,34080.245,,,,,,,,,,,
        341 Construction de véhicules automobiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.366,12.765,0.899,0.536,0.682,65.638,90.552,80.433,83.092,78.047,244.669,481.924,233.346,87.573,81.398,60.255,64.606,655.286,878.247,1296.038,1317.109,2680.294,2819.302,14265.476,,,,,,,,,,,,,,
        342 Fabrication de carrosserie et remorques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.85,29.242,29.537,29.508,26.828,29.242,7.25,46.979,11.398,11.339,51.906,54.676,83.2,100.993,336.618,234.61,213.608,250.214,,,,,,,,,,,,,,
        343 Fabrication d'équipements automobiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.586,650.912,611.306,612.592,683.819,878.872,794.687,1009.688,296.493,277.801,272.466,344.595,327.379,312.521,300.604,210.984,220.851,193.057,148.69,198.207,243.037,289.724,510.035,1347.221,,,,,,,,,,,,,,
    35 Fabrication d'autres matériels de transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.125,127.965,135.575,144.521,144.399,142.769,152.658,108.738,138.078,336.456,441.521,423.875,427.536,453.84,535.598,824.441,1272.826,1521.801,2191.862,2255.174,2714.988,3146.413,3840.099,3665.723,4275.679,5082.444,4104.297,,,,,,,,,,,
        351 Construction navale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6,36.628,36.628,33.467,49.417,43.556,60.896,24.769,56.819,66.39,36.813,51.215,44.367,71.197,46.956,19.34,30.264,47.923,9.316,31.128,7.134,0.458,0.24,,,,,,,,,,,,,,,
        352 Construction de matériel ferroviaire roulant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.837,1.242,,,,,,,,,,,,,,,,,2.334,,38.864,268.477,39.953,,,,,,,,,,,,,,
        353 Construction aéronautique et spatiale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.265,60.97,59.501,70.896,69.265,79.579,69.194,62.662,65.112,253.837,398.055,366.101,373.496,374.183,477.901,791.752,1225.69,1455.036,2172.219,2213.02,2697.05,3102.476,3566.375,3622.303,,,,,,,,,,,,,,
        354 Fabrication de motocycles et de bicyclettes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.26,29.53,37.763,40.158,25.593,19.634,22.568,21.307,16.147,16.229,6.653,5.801,9.673,8.46,10.741,13.349,16.749,18.565,10.327,8.692,10.804,4.615,5.007,3.467,,,,,,,,,,,,,,
        355 Matériels de transport n.c.a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.441,,0.124,,,,,,,0.758,,,,,0.123,0.277,,,,,,,,,,,,,,,,,,,,
"    36 Fabrication de meubles, industries diverses",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.291,19.8,25.821,31.625,28.628,15.782,14.645,17.439,103.221,214.1,38.811,113.399,74.809,83.371,105.244,165.497,185.614,267.87,310.549,355.411,407.718,139.738,455.239,653.856,809.362,396.113,184.282,,,,,,,,,,,
        361 Fabrication de meubles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.803,10.917,16.068,21.099,16.866,7.47,9.956,12.088,89.863,181.322,21.172,76.101,51.206,48.801,70.376,107.038,121.349,148.72,237.381,284.412,317.362,63.001,367.959,462.746,,,,,,,,,,,,,,
        362 Bijouterie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.572,2.047,2.247,1.078,,,7.325,8.964,,7.934,9.206,4.738,5.626,5.633,5.846,6.028,,,,,,,,,,,,,,
        363 Fabrication d'instruments de musique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
        364 Fabrication d'articles de sport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.632,,0.175,3.182,4.987,2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
        365 Fabrication de jeux et de jouets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.751,2.781,2.789,2.789,3.207,2.694,,,1.2,1.688,1.36,,3.368,2.109,3.148,25.441,35.299,40.815,41.232,40.187,59.378,60.743,64.046,68.068,,,,,,,,,,,,,,
        366 Autres industries diverses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.105,6.102,6.789,4.555,3.568,2.888,4.689,5.351,10.586,29.043,14.032,36.22,20.235,32.461,24.395,24.054,28.966,70.401,22.73,26.074,25.352,10.361,17.388,117.014,,,,,,,,,,,,,,
    37 Récupération,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.295,0.131,0.203,0.407,,,,,,,,,,,,,,,,,,,,,,,
        372 Récupération de matières non métalliques recyclable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.295,0.131,0.203,0.407,,,,,,,,,,,,,,,,,,,,,,,
5 Industrie électrique et électronique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1479.0,1654.0,1582.0,752.0,724.0,802.0,952.0,1056.0,2178.0,2653.0,4231.0,4800.0,5821.0,7170.0,7918.0,8261.0,11208.0,14159.0,12434.0,11157.0,15372.0,21576.0,20495.0,21552.0,24132.0,25913.0,25043.0,29 497,9 158,10 408,,,,,,,,
    31 Fabrication de machines et appareils électriques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.357,188.298,167.791,205.187,236.338,240.961,276.241,277.055,1303.487,1792.289,2637.36,3637.937,4723.034,5841.056,6512.781,6805.611,9666.784,12685.211,10964.171,9682.706,14035.731,19107.15,18106.375,20583.507,23220.651,24763.499,23982.718,,,,,,,,,,,
"        311 Fabrication de moteurs, génératrices et transforma",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.012,10.554,2.509,33.081,30.821,37.616,10.636,8.268,11.592,14.769,20.364,27.797,22.202,19.088,28.905,29.982,32.908,50.17,59.623,42.879,143.581,164.354,113.116,81.49,,,,,,,,,,,,,,
        312 Fabrication de fils et câbles isoles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.686,46.911,50.105,44.362,50.21,72.97,109.599,75.015,133.243,140.736,66.084,235.872,297.848,336.978,136.209,376.015,307.725,457.67,475.455,495.442,424.599,520.557,546.316,605.006,,,,,,,,,,,,,,
        313 Fabrication de matériel de distribution et de commande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.396,39.784,39.392,44.084,48.983,51.59,38.224,46.649,100.405,90.324,222.227,250.451,59.731,41.581,70.092,193.18,318.832,295.46,468.844,570.029,792.959,803.821,1113.141,1119.138,,,,,,,,,,,,,,
        314 Fabrication d'accumulateurs et de piles électriques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.178,2.039,2.234,,2.05,0.588,23.894,29.523,40.113,32.443,1.607,,19.041,48.867,82.32,2.182,1.563,1.742,211.176,51.956,3.879,75.511,90.391,1.038,,,,,,,,,,,,,,
        315 Fabrication de lampes et d'appareils d'émission et de transmission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.624,71.782,68.917,83.207,103.821,77.767,93.358,117.17,104.82,104.996,106.918,100.269,83.099,94.828,83.746,97.666,102.723,101.696,91.614,62.521,64.642,52.116,40.855,10.953,,,,,,,,,,,,,,
        316 Fabrication d'autres matériels électriques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.461,17.228,4.634,0.453,0.453,0.43,0.53,0.43,913.314,1409.021,2220.16,3023.548,4241.113,5299.714,6111.509,6106.586,8903.033,11778.473,9657.459,8459.879,12606.071,17490.791,16202.556,18765.882,,,,,,,,,,,,,,
"    32 Fabrication d'équipements de radio, télévision et communication",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1363.307,1464.602,1405.218,538.812,464.216,539.161,638.527,828.339,830.131,829.453,1566.508,1134.595,1077.1,1299.021,1364.84,1409.393,1524.709,1441.393,1437.479,1020.35,1282.741,1393.782,1407.107,948.672,887.77,1116.708,1033.305,,,,,,,,,,,
        321 Fabrication de composants électroniques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1138.577,1132.364,1151.399,343.503,368.473,463.815,560.398,733.04,714.369,728.645,1452.017,959.749,939.793,1178.258,1224.734,1248.048,1267.422,1179.009,1192.042,779.097,1097.241,1239.55,1249.559,800.278,,,,,,,,,,,,,,
        322 Fabrication d'appareils d'émission et de transmission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.73,332.238,253.819,195.309,95.743,75.346,78.129,95.299,112.19,98.638,114.491,174.21,131.511,120.53,140.032,161.345,155.843,160.93,149.177,144.695,119.267,154.232,157.548,148.394,,,,,,,,,,,,,,
"        323 Fabrication d'appareils de réception, enregistrements ou reproduction du son et de l'image",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.572,2.17,,0.636,5.796,0.233,0.074,,,,,,0.004,,,,,,,,,,,,,,,,,
"    33 Fabrication d'instruments médicaux, de précision d'optique et horlogerie",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.015,1.179,8.725,7.819,23.13,22.112,36.974,41.414,44.646,31.51,27.414,27.95,21.087,29.574,40.191,45.745,16.883,32.682,32.49,453.756,53.653,1075.358,981.55,20.18,23.124,33.172,26.955,,,,,,,,,,,
        331 Fabrication de matériel médico-chirurgical et d'orthopédie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023,0.017,0.019,1.451,0.03,0.033,0.776,0.038,5.535,6.169,2.253,2.251,2.638,3.001,6.597,9.319,10.183,3.885,8.086,6.532,10.274,12.363,12.149,14.03,,,,,,,,,,,,,,
        332 Fabrication d'instruments de mesure et de contrôle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.522,13.353,26.573,33.594,36.426,6.7,28.797,24.404,19.048,43.379,38.04,7.623,5.106,,,,,,,,,,,,,,
        333 Fabrication d'équipements de contrôle des processus industriels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.021,1.047,1.044,,,,,,,,,,,,,,
        334 Fabrication de matériel optique et photographique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.163,0.672,16.143,19.826,33.731,38.103,37.249,23.504,23.961,23.177,5.096,,,,,,,428.176,,1023.934,960.731,,,,,,,,,,,,,,,
        335 Horlogerie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.992,1.162,8.543,5.696,6.957,2.253,2.467,3.273,1.862,1.837,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total General,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28229.0,30416.0,31283.0,30595.0,32318.0,35474.0,37135.0,38876.0,41061.0,41871.0,44914.0,46884.0,49746.0,50506.0,54323.0,57990.0,63800.0,76293.0,86415.0,67529.0,89177.0,109158.0,109951.0,115679.0,124938.0,130639.0,133192.0,151 007,236 525,243 264,,,,,,,,
