branche,indicateur,source,f_pvalue,r2,date,valeur
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2016-05-01,4271.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2016-06-01,4998.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2016-07-01,5345.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2016-08-01,5613.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2016-09-01,5674.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2016-10-01,5939.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2016-11-01,6533.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2016-12-01,7647.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2017-01-01,1551.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2017-02-01,2162.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2017-03-01,2791.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2017-05-01,5179.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2017-06-01,5438.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2017-07-01,5940.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2017-08-01,6082.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2017-09-01,6135.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2017-10-01,6217.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2017-11-01,6392.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2017-12-01,7339.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2018-01-01,676.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2018-02-01,1579.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2018-03-01,2330.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2018-04-01,3420.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2018-05-01,4379.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2018-06-01,4683.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2018-08-01,5915.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2018-09-01,5969.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2018-10-01,6093.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2018-11-01,6218.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2018-12-01,6406.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2019-03-01,2847.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2019-04-01,3655.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2019-06-01,4906.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2019-07-01,4920.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2019-08-01,4985.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2019-09-01,5454.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2019-10-01,5617.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2019-11-01,5831.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2019-12-01,6307.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2020-03-01,2240.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2020-05-01,3493.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2020-06-01,3959.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2020-08-01,5032.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2020-09-01,5557.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2020-10-01,5982.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2020-11-01,6456.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2020-12-01,7033.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2021-01-01,838.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2021-02-01,1133.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2021-03-01,2104.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2021-04-01,3656.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2021-05-01,5057.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2021-06-01,5663.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2021-07-01,5804.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2021-08-01,6315.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2021-09-01,6443.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2021-10-01,6689.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2021-11-01,7278.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2021-12-01,8412.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2022-01-01,1311.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2022-02-01,2030.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2022-03-01,2734.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2022-04-01,4309.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2022-05-01,5979.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2022-06-01,6198.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2022-07-01,6198.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2022-08-01,6198.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2022-09-01,6198.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2022-10-01,6198.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2023-04-01,3352.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2023-05-01,4486.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2023-06-01,4680.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2023-07-01,5074.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2023-08-01,5609.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2023-09-01,6042.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2023-10-01,6514.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2023-11-01,7140.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2023-12-01,7699.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2024-01-01,869.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2024-02-01,1263.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2024-03-01,2057.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2024-04-01,3038.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2024-05-01,3769.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2024-06-01,3922.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2024-07-01,4545.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2024-08-01,4936.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2024-09-01,5258.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2024-10-01,5569.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2024-11-01,6029.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2024-12-01,6254.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2025-01-01,964.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2025-02-01,1348.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2025-03-01,2096.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2025-04-01,2103.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2025-05-01,2430.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2025-06-01,2453.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2025-07-01,2860.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2025-08-01,3154.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2025-09-01,3416.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2025-10-01,4014.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2025-11-01,5121.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2025-12-01,5371.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2026-01-01,1646.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2026-02-01,2141.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2026-03-01,2787.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2026-04-01,3010.0
Pêche,LABOUIRDA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.022370920751317823,0.19012755197442943,2026-05-01,3472.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2008-12-01,5207.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2009-12-01,5503.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2010-09-01,3201.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2010-10-01,3381.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2010-12-01,748.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2011-02-01,275.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2011-03-01,1688.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2011-04-01,2213.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2011-05-01,2566.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2011-06-01,2523.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2011-07-01,3103.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2011-09-01,3787.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2011-10-01,3975.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2011-11-01,4772.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2011-12-01,5259.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2012-01-01,381.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2012-02-01,593.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2012-03-01,875.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2012-04-01,998.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2012-05-01,1349.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2012-06-01,1920.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2012-07-01,2366.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2012-08-01,2478.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2012-09-01,2707.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2012-10-01,2926.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2012-11-01,3923.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2012-12-01,5776.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2013-01-01,642.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2013-02-01,795.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2013-03-01,1637.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2013-04-01,2218.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2013-05-01,2479.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2013-06-01,3242.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2013-07-01,3597.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2013-08-01,3749.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2013-09-01,3870.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2013-10-01,4003.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2013-11-01,5282.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2013-12-01,6147.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2014-01-01,314.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2014-02-01,457.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2014-03-01,710.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2014-04-01,1125.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2014-05-01,1449.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2014-06-01,2270.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2014-07-01,2542.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2014-08-01,2809.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2014-09-01,3009.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2014-10-01,3040.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2014-11-01,3909.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2014-12-01,5958.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2015-02-01,1057.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2015-03-01,1093.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2015-04-01,1252.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2015-05-01,1665.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2015-06-01,2986.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2015-07-01,3035.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2015-08-01,3343.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2015-09-01,3386.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2015-10-01,3681.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2015-11-01,3681.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2015-12-01,7138.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2016-02-01,235.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2016-03-01,463.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2016-04-01,869.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2016-05-01,1218.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2016-06-01,1947.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2016-07-01,2556.0
Pêche,LASSARGA,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.051117784606821405,0.1601649846329558,2016-08-01,2794.0
